Dataset,Image,Intensity,Size
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice10_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice11_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice12_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice13_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice14_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice15_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice16_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice17_lesion.png,0.291133692,1
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice18_lesion.png,0.37130585,504
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice19_lesion.png,0.423555472,1243
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice20_lesion.png,0.465244338,1733
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice21_lesion.png,0.493822513,1957
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice22_lesion.png,0.5040514,1985
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice23_lesion.png,0.498784905,1964
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice24_lesion.png,0.483448846,1964
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice25_lesion.png,0.472177624,1928
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice26_lesion.png,0.461985938,1835
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice27_lesion.png,0.443150871,1660
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice28_lesion.png,0.436967588,1392
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice29_lesion.png,0.418824543,1203
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice30_lesion.png,0.393104989,861
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice31_lesion.png,0.384553391,471
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice32_lesion.png,0.327736924,149
 BRATS_HGG,BraTS19_CBICA_BIC_1/1/slice33_lesion.png,0,3
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BIC_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice10_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice11_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice12_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice13_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice14_lesion.png,0.467613638,45
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice15_lesion.png,0.478295186,254
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice16_lesion.png,0.504218048,341
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice17_lesion.png,0.508559285,452
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice18_lesion.png,0.513418487,524
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice19_lesion.png,0.536142851,579
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice20_lesion.png,0.563313328,629
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice21_lesion.png,0.577325678,674
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice22_lesion.png,0.567570368,656
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice23_lesion.png,0.529904355,537
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice24_lesion.png,0.480520086,358
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice25_lesion.png,0.451953393,296
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice26_lesion.png,0.446886751,201
 BRATS_HGG,BraTS19_CBICA_BJY_1/1/slice27_lesion.png,0.42213064,83
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BJY_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice9_lesion.png,0.379971291,9
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice10_lesion.png,0.45408176,108
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice11_lesion.png,0.497250377,254
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice12_lesion.png,0.535541003,463
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice13_lesion.png,0.561868485,666
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice14_lesion.png,0.58881998,850
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice15_lesion.png,0.611640783,921
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice16_lesion.png,0.605827676,902
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice17_lesion.png,0.594801232,740
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice18_lesion.png,0.591696425,538
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice19_lesion.png,0.554960119,408
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice20_lesion.png,0.500254287,249
 BRATS_HGG,BraTS19_CBICA_BKV_1/1/slice21_lesion.png,0.433210616,48
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice22_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice23_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice24_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice25_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice26_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice27_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BKV_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice10_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice11_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice12_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice13_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice14_lesion.png,0.533611826,6
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice15_lesion.png,0.510092293,102
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice16_lesion.png,0.54262247,314
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice17_lesion.png,0.558251435,498
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice18_lesion.png,0.564765832,571
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice19_lesion.png,0.576041569,630
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice20_lesion.png,0.579339371,703
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice21_lesion.png,0.583502822,692
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice22_lesion.png,0.563309256,643
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice23_lesion.png,0.532800147,503
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice24_lesion.png,0.513568962,213
 BRATS_HGG,BraTS19_CBICA_BLJ_1/1/slice25_lesion.png,0.489426314,44
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice26_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice27_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BLJ_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice8_lesion.png,0.410061131,18
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice9_lesion.png,0.531032853,195
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice10_lesion.png,0.562948698,497
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice11_lesion.png,0.586028392,687
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice12_lesion.png,0.602581734,781
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice13_lesion.png,0.609381001,906
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice14_lesion.png,0.605966055,1035
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice15_lesion.png,0.601512126,979
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice16_lesion.png,0.581202271,785
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice17_lesion.png,0.56592292,621
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice18_lesion.png,0.549614616,505
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice19_lesion.png,0.55898065,374
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice20_lesion.png,0.574903688,366
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice21_lesion.png,0.611013468,318
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice22_lesion.png,0.598336071,288
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice23_lesion.png,0.559009431,193
 BRATS_HGG,BraTS19_CBICA_BNR_1/1/slice24_lesion.png,0.50458256,29
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice25_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice26_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice27_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_CBICA_BNR_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice10_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice11_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice12_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice13_lesion.png,0.727248218,4
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice14_lesion.png,0.719324078,74
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice15_lesion.png,0.752932631,120
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice16_lesion.png,0.738651106,190
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice17_lesion.png,0.741238174,192
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice18_lesion.png,0.746645408,153
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice19_lesion.png,0.693417943,160
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice20_lesion.png,0.685253726,293
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice21_lesion.png,0.70675018,358
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice22_lesion.png,0.704878014,453
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice23_lesion.png,0.696256072,503
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice24_lesion.png,0.70140888,532
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice25_lesion.png,0.73038718,519
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice26_lesion.png,0.752985043,469
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice27_lesion.png,0.771783846,425
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice28_lesion.png,0.77665924,412
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice29_lesion.png,0.727933042,386
 BRATS_HGG,BraTS19_TCIA01_131_1/1/slice30_lesion.png,0.548804647,218
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_131_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice6_lesion.png,0.444850259,6
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice7_lesion.png,0.59299906,88
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice8_lesion.png,0.635035391,201
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice9_lesion.png,0.65564276,348
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice10_lesion.png,0.622029806,658
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice11_lesion.png,0.662985978,1037
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice12_lesion.png,0.670294402,1241
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice13_lesion.png,0.658219955,1473
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice14_lesion.png,0.66843806,1763
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice15_lesion.png,0.683312647,1843
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice16_lesion.png,0.6934165,1767
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice17_lesion.png,0.684747803,1683
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice18_lesion.png,0.689033308,1410
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice19_lesion.png,0.670010146,1215
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice20_lesion.png,0.659971403,1030
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice21_lesion.png,0.689765859,880
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice22_lesion.png,0.706505285,847
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice23_lesion.png,0.705523632,841
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice24_lesion.png,0.679633385,760
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice25_lesion.png,0.696059859,535
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice26_lesion.png,0.656547297,331
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice27_lesion.png,0.599086056,153
 BRATS_HGG,BraTS19_TCIA01_147_1/1/slice28_lesion.png,0.549242349,12
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_147_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice9_lesion.png,0,5
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice10_lesion.png,0.242725792,53
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice11_lesion.png,0.298114877,436
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice12_lesion.png,0.388849457,730
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice13_lesion.png,0.428987221,953
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice14_lesion.png,0.462434231,1051
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice15_lesion.png,0.478906602,1114
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice16_lesion.png,0.459287899,1166
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice17_lesion.png,0.442013635,1112
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice18_lesion.png,0.417407181,1034
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice19_lesion.png,0.37043345,896
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice20_lesion.png,0.325962201,560
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice21_lesion.png,0.317904966,168
 BRATS_HGG,BraTS19_TCIA01_150_1/1/slice22_lesion.png,0.28753851,1
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice23_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice24_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice25_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice26_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice27_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice28_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice29_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice30_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice31_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice32_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice33_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice34_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice35_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_150_1/0/slice36_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice1_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice2_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice3_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice4_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice5_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice6_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice7_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice8_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice9_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice10_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice11_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/0/slice12_nonlesion.png,NaN,0
 BRATS_HGG,BraTS19_TCIA01_180_1/1/slice13_lesion.png,0.700422529,3
 BRATS_HGG,BraTS19_TCIA01_180_1/1/slice14_lesion.png,0.755310693,56
 BRATS_HGG,BraTS19_TCIA01_180_1/1/slice15_lesion.png,0.704093259,154
 BRATS_HGG,BraTS19_TCIA01_180_1/1/slice16_lesion.png,0.696100157,419
